GEOID;COUNTRY;STATE;IECC15;IECC21;BA15;BA21;MOISTURE15;MOISTURE21;CPU
G26009;Antrim;Michigan;6;6;Cold;Cold;A;A
G48295;Lipscomb;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G19045;Clinton;Iowa;5;5;Cold;Cold;A;A
G72147;Vieques;;;;;;;
G12041;Gilchrist;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G26165;Wexford;Michigan;6;6;Cold;Cold;A;A
G38067;Pembina;North Dakota;7;7;Very Cold;Very Cold;;
G26007;Alpena;Michigan;6;6;Cold;Cold;A;A
G26091;Lenawee;Michigan;5;5;Cold;Cold;A;A
G55039;Fond du Lac;Wisconsin;6;5;Cold;Cold;A;A
G72059;Guayanilla;;;;;;;
G26111;Midland;Michigan;5;5;Cold;Cold;A;A
G20141;Osborne;Kansas;5;4;Cold;Mixed-Humid;A;A
G20163;Rooks;Kansas;5;4;Cold;Mixed-Humid;A;A
G72131;San Sebastián;;;;;;;
G72125;San Germán;;;;;;;
G31039;Cuming;Nebraska;5;5;Cold;Cold;A;A
G72091;Manatí;;;;;;;
G38033;Golden Valley;North Dakota;6;6;Cold;Cold;A;A
G18069;Huntington;Indiana;5;5;Cold;Cold;A;A
G18009;Blackford;Indiana;5;5;Cold;Cold;A;A
G46101;Moody;South Dakota;6;6;Cold;Cold;A;A
G19031;Cedar;Iowa;5;5;Cold;Cold;A;A
G01089;Madison;Alabama;3;3;Mixed-Humid;Mixed-Humid;A;A
G18103;Miami;Indiana;5;5;Cold;Cold;A;A
G39091;Logan;Ohio;5;5;Cold;Cold;A;A
G18159;Tipton;Indiana;5;5;Cold;Cold;A;A
G19115;Louisa;Iowa;5;5;Cold;Cold;A;A
G37149;Polk;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G19173;Taylor;Iowa;5;5;Cold;Cold;A;A
G55077;Marquette;Wisconsin;6;6;Cold;Cold;A;A
G20039;Decatur;Kansas;5;5;Cold;Cold;A;A
G20101;Lane;Kansas;5;5;Cold;Cold;A;A
G27173;Yellow Medicine;Minnesota;6;6;Cold;Cold;A;A
G38079;Rolette;North Dakota;7;7;Very Cold;Very Cold;;
G20137;Norton;Kansas;5;5;Cold;Cold;A;A
G27135;Roseau;Minnesota;7;7;Very Cold;Very Cold;;
G55005;Barron;Wisconsin;6;6;Cold;Cold;A;A
G13197;Marion;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G48399;Runnels;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G13259;Stewart;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G48027;Bell;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G48379;Rains;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G51185;Tazewell;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G28031;Covington;Mississippi;3;3;Hot-Humid;Hot-Humid;A;A
G27111;Otter Tail;Minnesota;7;6;Very Cold;Cold;;A
G55115;Shawano;Wisconsin;6;6;Cold;Cold;A;A
G26147;St. Clair;Michigan;5;5;Cold;Cold;A;A
G21117;Kenton;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G19117;Lucas;Iowa;5;5;Cold;Cold;A;A
G27143;Sibley;Minnesota;6;6;Cold;Cold;A;A
G48493;Wilson;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G13255;Spalding;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G48397;Rockwall;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G48437;Swisher;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G27115;Pine;Minnesota;7;7;Very Cold;Very Cold;;
G53027;Grays Harbor;Washington;4;4;Marine;Marine;C;C
G13069;Coffee;Georgia;3;2;Hot-Humid;Hot-Humid;A;A
G22049;Jackson;Louisiana;3;3;Hot-Humid;Hot-Humid;A;A
G36109;Tompkins;New York;6;5;Cold;Cold;A;A
G51740;Portsmouth;Virginia;4;3;Mixed-Humid;Mixed-Humid;A;A
G48353;Nolan;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G27063;Jackson;Minnesota;6;6;Cold;Cold;A;A
G21169;Metcalfe;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G20205;Wilson;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G40109;Oklahoma;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G36093;Schenectady;New York;5;5;Cold;Cold;A;A
G01027;Clay;Alabama;3;3;Mixed-Humid;Mixed-Humid;A;A
G51045;Craig;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G55117;Sheboygan;Wisconsin;6;6;Cold;Cold;A;A
G54029;Hancock;West Virginia;5;5;Cold;Cold;A;A
G72101;Morovis;;;;;;;
G48071;Chambers;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G51036;Charles City;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G46107;Potter;South Dakota;6;6;Cold;Cold;A;A
G47189;Wilson;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G08051;Gunnison;Colorado;7;7;Very Cold;Very Cold;;
G13003;Atkinson;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G13091;Dodge;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G16011;Bingham;Idaho;6;6;Cold;Cold;B;B
G18013;Brown;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G18027;Daviess;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G37035;Catawba;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G72017;Barceloneta;;;;;;;
G21225;Union;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G37141;Pender;North Carolina;3;3;Hot-Humid;Hot-Humid;A;A
G21123;Larue;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G48249;Jim Wells;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G18117;Orange;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G22027;Claiborne;Louisiana;3;3;Hot-Humid;Hot-Humid;A;A
G39077;Huron;Ohio;5;5;Cold;Cold;A;A
G27149;Stevens;Minnesota;6;6;Cold;Cold;A;A
G49041;Sevier;Utah;5;5;Cold;Cold;B;B
G19025;Calhoun;Iowa;6;5;Cold;Cold;A;A
G31047;Dawson;Nebraska;5;5;Cold;Cold;A;A
G08033;Dolores;Colorado;6;6;Cold;Cold;B;B
G12055;Highlands;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G19109;Kossuth;Iowa;6;6;Cold;Cold;A;A
G21047;Christian;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G37065;Edgecombe;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G37151;Randolph;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G20191;Sumner;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G37193;Wilkes;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G26159;Van Buren;Michigan;5;5;Cold;Cold;A;A
G27019;Carver;Minnesota;6;6;Cold;Cold;A;A
G45015;Berkeley;South Carolina;3;3;Hot-Humid;Hot-Humid;A;A
G46059;Hand;South Dakota;6;6;Cold;Cold;A;A
G45047;Greenwood;South Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G51033;Caroline;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G27101;Murray;Minnesota;6;6;Cold;Cold;A;A
G51103;Lancaster;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G51119;Middlesex;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G42053;Forest;Pennsylvania;5;5;Cold;Cold;A;A
G21079;Garrard;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G34007;Camden;New Jersey;4;4;Mixed-Humid;Mixed-Humid;A;A
G05023;Cleburne;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G17037;DeKalb;Illinois;5;5;Cold;Cold;A;A
G26113;Missaukee;Michigan;6;6;Cold;Cold;A;A
G05051;Garland;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G48197;Hardeman;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G12125;Union;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G26027;Cass;Michigan;5;5;Cold;Cold;A;A
G20145;Pawnee;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G48237;Jack;Texas;3;3;Mixed-Humid;Mixed-Humid;A;A
G19047;Crawford;Iowa;5;5;Cold;Cold;A;A
G13023;Bleckley;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G19093;Ida;Iowa;6;5;Cold;Cold;A;A
G19143;Osceola;Iowa;6;6;Cold;Cold;A;A
G19129;Mills;Iowa;5;5;Cold;Cold;A;A
G13099;Early;Georgia;3;2;Hot-Humid;Hot-Humid;A;A
G13191;McIntosh;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G39041;Delaware;Ohio;5;5;Cold;Cold;A;A
G13005;Bacon;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G27109;Olmsted;Minnesota;6;6;Cold;Cold;A;A
G55081;Monroe;Wisconsin;6;5;Cold;Cold;A;A
G39131;Pike;Ohio;4;4;Mixed-Humid;Mixed-Humid;A;A
G48135;Ector;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G48165;Gaines;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G55101;Racine;Wisconsin;6;5;Cold;Cold;A;A
G29013;Bates;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G29101;Johnson;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G29083;Henry;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G28097;Montgomery;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G48475;Ward;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G48263;Kent;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G36039;Greene;New York;5;5;Cold;Cold;A;A
G05071;Johnson;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G51047;Culpeper;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G54011;Cabell;West Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G29129;Mercer;Missouri;5;5;Cold;Cold;A;A
G72045;Comerío;;;;;;;
G72029;Canóvanas;;;;;;;
G12113;Santa Rosa;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G28039;George;Mississippi;3;2;Hot-Humid;Hot-Humid;A;A
G18183;Whitley;Indiana;5;5;Cold;Cold;A;A
G55017;Chippewa;Wisconsin;6;6;Cold;Cold;A;A
G19171;Tama;Iowa;5;5;Cold;Cold;A;A
G17141;Ogle;Illinois;5;5;Cold;Cold;A;A
G20195;Trego;Kansas;5;4;Cold;Mixed-Humid;A;A
G13283;Treutlen;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G48367;Parker;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G21197;Powell;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G13085;Dawson;Georgia;4;3;Mixed-Humid;Mixed-Humid;A;A
G20081;Haskell;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G37081;Guilford;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G54059;Mingo;West Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G29141;Morgan;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G40057;Harmon;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G13075;Cook;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G17103;Lee;Illinois;5;5;Cold;Cold;A;A
G28067;Jones;Mississippi;3;3;Hot-Humid;Hot-Humid;A;A
G42047;Elk;Pennsylvania;6;5;Cold;Cold;A;A
G47149;Rutherford;Tennessee;4;3;Mixed-Humid;Mixed-Humid;A;A
G40133;Seminole;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G31083;Harlan;Nebraska;5;5;Cold;Cold;A;A
G41027;Hood River;Oregon;5;5;Cold;Cold;B;B
G08079;Mineral;Colorado;7;7;Very Cold;Very Cold;;
G31017;Brown;Nebraska;5;5;Cold;Cold;A;A
G08103;Rio Blanco;Colorado;6;6;Cold;Cold;B;B
G48451;Tom Green;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G35055;Taos;New Mexico;5;5;Cold;Cold;B;B
G21015;Boone;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G22075;Plaquemines;Louisiana;2;2;Hot-Humid;Hot-Humid;A;A
G38001;Adams;North Dakota;6;6;Cold;Cold;A;A
G16027;Canyon;Idaho;5;5;Cold;Cold;B;B
G23009;Hancock;Maine;6;6;Cold;Cold;A;A
G01047;Dallas;Alabama;3;3;Hot-Humid;Hot-Humid;A;A
G28071;Lafayette;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G36011;Cayuga;New York;5;5;Cold;Cold;A;A
G38093;Stutsman;North Dakota;7;6;Very Cold;Cold;;A
G34011;Cumberland;New Jersey;4;4;Mixed-Humid;Mixed-Humid;A;A
G17081;Jefferson;Illinois;4;4;Mixed-Humid;Mixed-Humid;A;A
G18041;Fayette;Indiana;5;4;Cold;Mixed-Humid;A;A
G20105;Lincoln;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G13055;Chattooga;Georgia;4;3;Mixed-Humid;Mixed-Humid;A;A
G17135;Montgomery;Illinois;4;4;Mixed-Humid;Mixed-Humid;A;A
G28105;Oktibbeha;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G72057;Guayama;;;;;;;
G20041;Dickinson;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G18147;Spencer;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G22011;Beauregard;Louisiana;2;2;Hot-Humid;Hot-Humid;A;A
G38023;Divide;North Dakota;7;7;Very Cold;Very Cold;;
G17099;LaSalle;Illinois;5;5;Cold;Cold;A;A
G36037;Genesee;New York;5;5;Cold;Cold;A;A
G72067;Hormigueros;;;;;;;
G37111;McDowell;North Carolina;4;4;Mixed-Humid;Mixed-Humid;A;A
G20157;Republic;Kansas;5;5;Cold;Cold;A;A
G21147;McCreary;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G20093;Kearny;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G40093;Major;Oklahoma;3;4;Mixed-Humid;Mixed-Humid;A;A
G44001;Bristol;Rhode Island;5;5;Cold;Cold;A;A
G18177;Wayne;Indiana;5;5;Cold;Cold;A;A
G16021;Boundary;Idaho;6;6;Cold;Cold;B;B
G19147;Palo Alto;Iowa;6;6;Cold;Cold;A;A
G06099;Stanislaus;California;3;3;Hot-Dry;Hot-Dry;B;B
G20037;Crawford;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G26061;Houghton;Michigan;7;6;Very Cold;Cold;;A
G06077;San Joaquin;California;3;3;Hot-Dry;Hot-Dry;B;B
G26081;Kent;Michigan;5;5;Cold;Cold;A;A
G17045;Edgar;Illinois;5;5;Cold;Cold;A;A
G47131;Obion;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G46047;Fall River;South Dakota;6;6;Cold;Cold;A;A
G44003;Kent;Rhode Island;5;5;Cold;Cold;A;A
G45061;Lee;South Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G41017;Deschutes;Oregon;5;5;Cold;Cold;B;B
G20057;Ford;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G42085;Mercer;Pennsylvania;5;5;Cold;Cold;A;A
G35017;Grant;New Mexico;4;4;Mixed-Dry;Mixed-Dry;B;B
G05029;Conway;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G42123;Warren;Pennsylvania;5;5;Cold;Cold;A;A
G51610;Falls Church;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G51690;Martinsville;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G30067;Park;Montana;6;6;Cold;Cold;B;B
G12019;Clay;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G29229;Wright;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G39099;Mahoning;Ohio;5;5;Cold;Cold;A;A
G39109;Miami;Ohio;5;5;Cold;Cold;A;A
G48453;Travis;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G31121;Merrick;Nebraska;5;5;Cold;Cold;A;A
G21211;Shelby;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G54051;Marshall;West Virginia;5;5;Cold;Cold;A;A
G54031;Hardy;West Virginia;5;5;Cold;Cold;A;A
G12107;Putnam;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G72119;Río Grande;;;;;;;
G20051;Ellis;Kansas;5;4;Cold;Mixed-Humid;A;A
G38041;Hettinger;North Dakota;6;6;Cold;Cold;A;A
G46029;Codington;South Dakota;6;6;Cold;Cold;A;A
G47037;Davidson;Tennessee;4;3;Mixed-Humid;Mixed-Humid;A;A
G48275;Knox;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G41023;Grant;Oregon;5;5;Cold;Cold;B;B
G48271;Kinney;Texas;2;2;Hot-Humid;Hot-Humid;B;B
G55129;Washburn;Wisconsin;7;6;Very Cold;Cold;;A
G32029;Storey;Nevada;5;5;Cold;Cold;B;B
G26045;Eaton;Michigan;5;5;Cold;Cold;A;A
G08021;Conejos;Colorado;6;6;Cold;Cold;B;B
G20177;Shawnee;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G20069;Gray;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G31111;Lincoln;Nebraska;5;5;Cold;Cold;A;A
G51167;Russell;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G20125;Montgomery;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G16065;Madison;Idaho;6;6;Cold;Cold;B;B
G04001;Apache;Arizona;5;5;Cold;Cold;B;B
G12071;Lee;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G16007;Bear Lake;Idaho;6;6;Cold;Cold;B;B
G18019;Clark;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G48039;Brazoria;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G48265;Kerr;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G48297;Live Oak;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G49017;Garfield;Utah;5;5;Cold;Cold;B;B
G49051;Wasatch;Utah;6;6;Cold;Cold;B;B
G51061;Fauquier;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G55103;Richland;Wisconsin;6;5;Cold;Cold;A;A
G55025;Dane;Wisconsin;6;5;Cold;Cold;A;A
G20175;Seward;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G22091;St. Helena;Louisiana;2;2;Hot-Humid;Hot-Humid;A;A
G24035;Queen Anne's;Maryland;4;4;Mixed-Humid;Mixed-Humid;A;A
G25017;Middlesex;Massachusetts;5;5;Cold;Cold;A;A
G27049;Goodhue;Minnesota;6;6;Cold;Cold;A;A
G30105;Valley;Montana;6;6;Cold;Cold;B;B
G29163;Pike;Missouri;5;5;Cold;Cold;A;A
G37115;Madison;North Carolina;4;4;Mixed-Humid;Mixed-Humid;A;A
G48077;Clay;Texas;3;3;Mixed-Humid;Mixed-Humid;A;A
G02240;Southeast Fairbanks;Alaska;8;8;Subarctic;Subarctic;;
G05079;Lincoln;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G05025;Cleveland;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G06011;Colusa;California;3;3;Hot-Dry;Hot-Dry;B;B
G13057;Cherokee;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G13193;Macon;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G17115;Macon;Illinois;5;5;Cold;Cold;A;A
G20149;Pottawatomie;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G21229;Washington;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G22079;Rapides;Louisiana;2;2;Hot-Humid;Hot-Humid;A;A
G27053;Hennepin;Minnesota;6;6;Cold;Cold;A;A
G27087;Mahnomen;Minnesota;7;7;Very Cold;Very Cold;;
G28089;Madison;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G30111;Yellowstone;Montana;6;6;Cold;Cold;B;B
G34013;Essex;New Jersey;4;4;Mixed-Humid;Mixed-Humid;A;A
G35053;Socorro;New Mexico;4;4;Mixed-Dry;Mixed-Dry;B;B
G37195;Wilson;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G13009;Baldwin;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G42043;Dauphin;Pennsylvania;5;4;Cold;Mixed-Humid;A;A
G46075;Jones;South Dakota;6;5;Cold;Cold;A;A
G48299;Llano;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G48289;Leon;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G48331;Milam;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G48153;Floyd;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G56017;Hot Springs;Wyoming;6;6;Cold;Cold;B;B
G54037;Jefferson;West Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G72005;Aguadilla;;;;;;;
G72115;Quebradillas;;;;;;;
G54057;Mineral;West Virginia;5;5;Cold;Cold;A;A
G51161;Roanoke;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G51089;Henry;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G53001;Adams;Washington;5;5;Cold;Cold;B;B
G72047;Corozal;;;;;;;
G48105;Crockett;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G48501;Yoakum;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G35033;Mora;New Mexico;5;5;Cold;Cold;B;B
G36121;Wyoming;New York;6;5;Cold;Cold;A;A
G39089;Licking;Ohio;5;5;Cold;Cold;A;A
G28017;Chickasaw;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G22043;Grant;Louisiana;3;3;Hot-Humid;Hot-Humid;A;A
G21001;Adair;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G28065;Jefferson Davis;Mississippi;3;3;Hot-Humid;Hot-Humid;A;A
G29055;Crawford;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G29167;Polk;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G33015;Rockingham;New Hampshire;5;5;Cold;Cold;A;A
G54055;Mercer;West Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G47163;Sullivan;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G18089;Lake;Indiana;5;5;Cold;Cold;A;A
G18119;Owen;Indiana;5;4;Cold;Mixed-Humid;A;A
G19181;Warren;Iowa;5;5;Cold;Cold;A;A
G21089;Greenup;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G41025;Harney;Oregon;5;5;Cold;Cold;B;B
G31147;Richardson;Nebraska;5;5;Cold;Cold;A;A
G34009;Cape May;New Jersey;4;4;Mixed-Humid;Mixed-Humid;A;A
G05067;Jackson;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G06023;Humboldt;California;4;4;Marine;Marine;C;C
G08057;Jackson;Colorado;7;7;Very Cold;Very Cold;;
G09001;Fairfield;Connecticut;5;5;Cold;Cold;A;A
G16033;Clark;Idaho;6;6;Cold;Cold;B;B
G13101;Echols;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G21003;Allen;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G22017;Caddo;Louisiana;3;3;Hot-Humid;Hot-Humid;A;A
G23005;Cumberland;Maine;6;6;Cold;Cold;A;A
G27155;Traverse;Minnesota;6;6;Cold;Cold;A;A
G29153;Ozark;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G32013;Humboldt;Nevada;5;5;Cold;Cold;B;B
G35031;McKinley;New Mexico;5;5;Cold;Cold;B;B
G29095;Jackson;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G36081;Queens;New York;4;4;Mixed-Humid;Mixed-Humid;A;A
G21111;Jefferson;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G37173;Swain;North Carolina;4;4;Mixed-Humid;Mixed-Humid;A;A
G48465;Val Verde;Texas;2;2;Hot-Humid;Hot-Humid;B;B
G51133;Northumberland;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G51029;Buckingham;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G51153;Prince William;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G55123;Vernon;Wisconsin;6;5;Cold;Cold;A;A
G37019;Brunswick;North Carolina;3;3;Hot-Humid;Hot-Humid;A;A
G48485;Wichita;Texas;3;3;Mixed-Humid;Mixed-Humid;A;A
G28095;Monroe;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G02060;Bristol Bay;Alaska;7;7;Very Cold;Very Cold;;
G02290;Yukon-Koyukuk;Alaska;8;8;Subarctic;Subarctic;;
G02185;North Slope;Alaska;8;8;Subarctic;Subarctic;;
G06105;Trinity;California;4;4;Mixed-Dry;Mixed-Dry;B;B
G06029;Kern;California;3;3;Hot-Dry;Hot-Dry;B;B
G01009;Blount;Alabama;3;3;Mixed-Humid;Mixed-Humid;A;A
G48315;Marion;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G49009;Daggett;Utah;6;6;Cold;Cold;B;B
G50021;Rutland;Vermont;6;6;Cold;Cold;A;A
G21041;Carroll;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G49001;Beaver;Utah;5;5;Cold;Cold;B;B
G50027;Windsor;Vermont;6;6;Cold;Cold;A;A
G51121;Montgomery;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G51077;Grayson;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G29155;Pemiscot;Missouri;4;3;Mixed-Humid;Mixed-Humid;A;A
G12119;Sumter;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G15003;Honolulu;Hawaii;1;1;Hot-Humid;Hot-Humid;A;A
G38007;Billings;North Dakota;6;6;Cold;Cold;A;A
G30061;Mineral;Montana;6;6;Cold;Cold;B;B
G30041;Hill;Montana;6;6;Cold;Cold;B;B
G32003;Clark;Nevada;3;3;Hot-Dry;Hot-Dry;B;B
G36115;Washington;New York;5;5;Cold;Cold;A;A
G39123;Ottawa;Ohio;5;5;Cold;Cold;A;A
G39035;Cuyahoga;Ohio;5;5;Cold;Cold;A;A
G41065;Wasco;Oregon;5;5;Cold;Cold;B;B
G39045;Fairfield;Ohio;5;5;Cold;Cold;A;A
G40031;Comanche;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G46061;Hanson;South Dakota;6;6;Cold;Cold;A;A
G48209;Hays;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G47133;Overton;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G45033;Dillon;South Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G48099;Coryell;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G48361;Orange;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G48333;Mills;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G48019;Bandera;Texas;2;2;Hot-Humid;Hot-Humid;B;B
G55009;Brown;Wisconsin;6;6;Cold;Cold;A;A
G56005;Campbell;Wyoming;6;6;Cold;Cold;B;B
G55035;Eau Claire;Wisconsin;6;6;Cold;Cold;A;A
G72071;Isabela;;;;;;;
G18165;Vermillion;Indiana;5;5;Cold;Cold;A;A
